Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
14.3119;1445.291;130.9696;896.3042;91.73358;7.206697;64.17695;-0.03426402;5.946035;55.02396;0.5731863;0.000557635;-0.819425;-0.08520319;0.9946198;-0.05892263;0.8149835;0.1035913;0.57015;0.99462;0.1035913;0.57015;1;0;0.1465334;0
14.3286;1446.821;131.109;897.3749;91.70309;7.62078;64.15588;-0.03426402;6.204598;55.02381;0.5731863;0.000557885;-0.819425;-0.08888049;0.9941422;-0.06149492;0.8145906;0.1080789;0.5698782;0.9941422;0.1080789;0.5698782;1;0;0.1465334;0
14.3453;1448.351;131.2556;898.4452;91.67075;8.037155;64.13354;-0.03426402;6.469236;55.02368;0.573186;0.000558019;-0.8194252;-0.09264253;0.9936323;-0.0641266;0.8141715;0.1126701;0.5695878;0.9936324;0.1126701;0.5695878;1;0;0.1465334;0
14.362;1449.88;131.4095;899.515;91.63653;8.456068;64.10986;-0.03426402;6.739503;55.02356;0.5731855;0.000558097;-0.8194256;-0.09648184;0.9930898;-0.06681238;0.8137259;0.1173556;0.5692785;0.99309;0.1173556;0.5692785;1;0;0.1452504;0
14.3787;1451.409;131.5705;900.5844;91.60075;8.873767;64.0851;-0.03426402;7.014646;55.02345;0.5731849;0.000558108;-0.819426;-0.100388;0.9925148;-0.06954503;0.8132537;0.1221227;0.5689506;0.9925151;0.1221227;0.5689506;1;0;0.1452504;0
14.3954;1452.936;131.7388;901.6531;91.56297;9.29449;64.05894;-0.03426402;7.294228;55.0233;0.5731847;0.000558216;-0.8194261;-0.1043554;0.9919071;-0.07232038;0.8127542;0.1269644;0.5686042;0.9919071;0.1269644;0.5686042;1;0;0.1445783;0
14.4121;1454.464;131.9143;902.7214;91.52338;9.716299;64.03152;-0.03426402;7.577767;55.02315;0.5731845;0.000558376;-0.8194263;-0.1083763;0.9912667;-0.0751332;0.812228;0.1318715;0.5682392;0.9912668;0.1318715;0.5682392;1;0;0.1452504;0
14.4288;1455.99;132.0971;903.7893;91.4815;10.1435;64.00249;-0.03426402;7.865043;55.02298;0.5731845;0.000558667;-0.8194262;-0.1124475;0.990593;-0.07798109;0.8116743;0.13684;0.5678554;0.9905931;0.13684;0.5678554;1;0;0.1458919;0
14.4455;1457.515;132.2873;904.8566;91.43728;10.57601;63.97183;-0.02797646;8.15584;55.02283;0.5731843;0.000558808;-0.8194263;-0.116566;0.9898857;-0.08086222;0.8110932;0.1418662;0.567452;0.9898857;0.1418662;0.567452;1;0;0.1445783;0
14.4622;1459.04;132.4849;905.9233;91.3914;11.00785;63.94001;-0.03426402;8.449687;55.02267;0.5731841;0.000558984;-0.8194265;-0.120724;0.9891452;-0.08377099;0.8104849;0.1469406;0.5670298;0.9891453;0.1469406;0.5670298;1;0;0.1445783;0
14.4789;1460.564;132.6898;906.9894;91.34335;11.44321;63.90668;-0.03426402;8.746263;55.02252;0.5731839;0.000559177;-0.8194267;-0.1249176;0.9883714;-0.08670464;0.8098494;0.1520585;0.5665884;0.9883716;0.1520585;0.5665884;1;0;0.1445783;0
14.4956;1462.086;132.9021;908.0547;91.2931;11.88211;63.87181;-0.02797646;9.045287;55.02235;0.5731838;0.000559479;-0.8194268;-0.1291433;0.9875641;-0.08966071;0.8091864;0.1572156;0.566128;0.9875645;0.1572156;0.566128;1;0;0.1439368;0
14.5123;1463.608;133.1219;909.1195;91.24088;12.3226;63.83556;-0.03426402;9.346557;55.02219;0.5731837;0.000559628;-0.8194269;-0.133396;0.9867239;-0.0926358;0.8084962;0.1624056;0.5656487;0.9867241;0.1624056;0.5656487;1;0;0.1458919;0
14.529;1465.129;133.3493;910.1835;91.18561;12.77268;63.79719;-0.03426402;9.650134;55.022;0.5731838;0.000560015;-0.8194267;-0.1376782;0.9858496;-0.0956313;0.8077779;0.1676315;0.56515;0.9858496;0.1676315;0.56515;1;0;0.1445783;0
14.5457;1466.649;133.5844;911.247;91.12863;13.22217;63.75762;-0.03426402;9.955621;55.0218;0.5731841;0.000560455;-0.8194266;-0.1419832;0.9849418;-0.0986428;0.8070323;0.1728853;0.5646325;0.9849421;0.1728853;0.5646325;1;0;0.1439368;0
