Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
4,2084;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,2251;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,2418;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,2585;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,2752;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,2919;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,3086;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,3253;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,342;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,3587;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,3754;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,3921;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,4088;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,4255;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,4422;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,4589;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,4756;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,4923;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,509;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,5257;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,5424;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,5591;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,5758;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,5925;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,6092;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,6259;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,6426;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
