Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
14.195;1209.045;155.146;775.2706;3.098572;102.9931;-3.599844;169.886;75.72705;-144.6073;0.703965;-0.04329419;-0.708914;-0.6957328;-0.2427105;-0.6760535;-0.1427914;0.9691326;-0.200981;-0.2427104;0.9691326;-0.200981;1;0;1;0
14.2117;1208.991;156.8345;775.1074;0.7445669;102.6016;-5.913657;171.1166;73.71835;-143.3315;0.7039617;-0.04329371;-0.7089173;-0.690222;-0.2769967;-0.6684811;-0.1674265;0.9598954;-0.2248774;-0.2769966;0.9598954;-0.2248774;1;0;1;0
14.2284;1208.899;158.5117;774.9069;-1.600533;102.1141;-8.212762;172.0684;71.71493;-142.3346;0.703958;-0.04329386;-0.708921;-0.6838779;-0.3107438;-0.6601133;-0.1917138;0.9495075;-0.2483583;-0.3107438;0.9495075;-0.2483583;1;0;1;0
14.2451;1208.769;160.1763;774.6693;-3.934635;101.5313;-10.49513;172.825;69.71871;-141.5329;0.7039537;-0.0432944;-0.7089252;-0.6767235;-0.3439151;-0.650975;-0.2156263;0.9380025;-0.2713987;-0.343915;0.9380025;-0.2713987;1;0;1;0
14.2618;1208.6;161.8265;774.3954;-6.255696;100.8543;-12.7588;173.4398;67.73083;-140.8728;0.7039493;-0.04329482;-0.7089295;-0.6687809;-0.3764772;-0.6410913;-0.2391395;0.9254142;-0.2939758;-0.3764771;0.9254142;-0.2939758;1;0;1;0
14.2785;1208.395;163.4611;774.0851;-8.561724;100.0841;-15.00183;173.9485;65.75207;-140.3189;0.7039457;-0.04329553;-0.7089331;-0.660073;-0.4083976;-0.6304882;-0.262229;0.911777;-0.316068;-0.4083975;0.911777;-0.316068;1;0;1;0
14.2952;1208.153;165.0786;773.7393;-10.85077;99.2217;-17.22237;174.3756;63.78288;-139.8464;0.7039417;-0.04329652;-0.7089369;-0.6506253;-0.4396473;-0.6191906;-0.2848734;0.8971264;-0.3376558;-0.4396473;0.8971264;-0.3376558;1;0;1;0
14.3119;1207.874;166.6774;773.358;-13.12091;98.26824;-19.41857;174.7388;61.82351;-139.4378;0.7039381;-0.04329744;-0.7089405;-0.6404608;-0.4702;-0.6072253;-0.3070523;0.8814976;-0.3587221;-0.4702;0.8814976;-0.3587221;1;0;1;0
14.3286;1207.559;168.2563;772.9421;-15.37031;97.22486;-21.58867;175.0511;59.87418;-139.0801;0.7039353;-0.04329824;-0.7089431;-0.6296037;-0.5000296;-0.5946175;-0.3287465;0.8649255;-0.3792492;-0.5000295;0.8649255;-0.3792492;1;0;1;0
14.3453;1207.208;169.8139;772.4919;-17.59712;96.09274;-23.73093;175.3217;57.93488;-138.7638;0.7039326;-0.04329893;-0.7089459;-0.6180788;-0.5291144;-0.5813926;-0.3499396;0.8474455;-0.3992231;-0.5291144;0.8474455;-0.3992231;1;0;1;0
14.362;1206.821;171.3487;772.0079;-19.79956;94.87312;-25.84364;175.5583;56.00558;-138.4814;0.7039301;-0.04329979;-0.7089483;-0.60591;-0.5574332;-0.5675756;-0.3706151;0.8290924;-0.41863;-0.5574332;0.8290924;-0.41863;1;0;1;0
14.3787;1206.4;172.8595;771.4907;-21.97587;93.56725;-27.92513;175.7665;54.08622;-138.2272;0.7039279;-0.0433006;-0.7089503;-0.5931215;-0.584967;-0.5531918;-0.3907588;0.8099008;-0.4374573;-0.584967;0.8099008;-0.4374573;1;0;1;0
14.3954;1205.944;174.3449;770.941;-24.12434;92.17645;-29.97379;175.9509;52.17666;-137.9966;0.703926;-0.04330125;-0.7089522;-0.5797373;-0.6116983;-0.5382661;-0.4103571;0.7899055;-0.4556938;-0.6116983;0.7899055;-0.4556938;1;0;1;0
14.4121;1205.454;175.8035;770.3591;-26.24327;90.70203;-31.98801;176.1149;50.27675;-137.7862;0.7039249;-0.04330182;-0.7089533;-0.5657806;-0.6376114;-0.5228235;-0.4293973;0.7691405;-0.47333;-0.6376114;0.7691405;-0.47333;1;0;1;0
14.4288;1204.931;177.2342;769.746;-28.331;89.14538;-33.96623;176.2615;48.38629;-137.5929;0.7039238;-0.04330236;-0.7089543;-0.5512757;-0.6626921;-0.5068874;-0.4478688;0.7476394;-0.4903563;-0.6626921;0.7476394;-0.4903563;1;0;1;0
14.4455;1204.375;178.6356;769.1019;-30.38591;87.5079;-35.90693;176.3929;46.50504;-137.4143;0.7039234;-0.04330286;-0.7089548;-0.536245;-0.6869277;-0.490482;-0.4657611;0.7254351;-0.5067655;-0.6869277;0.7254351;-0.5067655;1;0;1;0
14.4622;1203.788;180.0066;768.4279;-32.40638;85.79105;-37.80858;176.5113;44.63278;-137.2485;0.7039232;-0.04330355;-0.7089548;-0.5207117;-0.7103056;-0.4736302;-0.4830646;0.7025604;-0.5225493;-0.7103056;0.7025604;-0.5225493;1;0;1;0
14.4789;1203.168;181.3458;767.7245;-34.39083;83.9963;-39.66972;176.6182;42.76918;-137.0938;0.7039231;-0.0433042;-0.708955;-0.5046983;-0.7328171;-0.4563546;-0.499772;0.6790469;-0.5377026;-0.7328171;0.6790469;-0.5377026;1;0;1;0
14.4956;1202.518;182.6522;766.9924;-36.33771;82.12518;-41.4889;176.7149;40.914;-136.9488;0.7039223;-0.04330504;-0.7089558;-0.4882271;-0.754452;-0.4386769;-0.5158758;0.6549258;-0.5522184;-0.7544519;0.6549258;-0.5522184;1;0;1;0
14.5123;1201.837;183.9245;766.2324;-38.24549;80.17923;-43.26467;176.8025;39.06692;-136.8122;0.7039213;-0.0433061;-0.7089566;-0.4713193;-0.7752022;-0.4206194;-0.531369;0.6302279;-0.5660926;-0.7752022;0.6302279;-0.5660926;1;0;1;0
14.529;1201.127;185.1616;765.4453;-40.11265;78.16006;-44.99564;176.882;37.2276;-136.6831;0.7039195;-0.04330745;-0.7089583;-0.4539964;-0.7950603;-0.4022027;-0.546246;0.6049828;-0.57932;-0.7950602;0.6049828;-0.57932;1;0;1;0
14.5457;1200.389;186.3624;764.6317;-41.93772;76.06931;-46.68043;176.9545;35.39571;-136.5606;0.7039175;-0.04330915;-0.7089602;-0.4362787;-0.81402;-0.3834485;-0.5605009;0.5792203;-0.5918978;-0.81402;0.5792203;-0.5918978;1;0;1;0
14.5624;1199.622;187.5258;763.7927;-43.71923;73.90865;-48.31768;177.0203;33.57094;-136.444;0.7039145;-0.04331194;-0.708963;-0.4181873;-0.8320752;-0.3643763;-0.5741287;0.5529691;-0.6038223;-0.8320752;0.5529691;-0.6038223;1;0;1;0
